"Plot_ID","Species_richness","Species_diversity","Sitecode","Year","Eastings","Northings","BAP_broad","BAP_priority","NVC_FIRST","Light","Wetness","pH","Fertility","Competition","Stress","Ruderals","NVC_subgroup","NVC_group","NVC_habitat","Vegetation_height","STD_HEIGHT","Litter","Bare_ground","NA","NA","NA","NA","NA","NA","NA"
"33",6,0.712347354138399,"B18",2011,445327,102069,"Dwarf Shrub Heath","Lowland heath","H3c:22.90",6.9,6,2.3,1.4,2.88,3.13,1,"H3c","H3","H",NA,NA,25,25,NA,NA,NA,NA,NA,NA,NA
"34",19,0.909541404042599,"B18",2011,446985,101075,"Neutral Grassland",NA,"MG6b:60.03",7.3,5,5.7,4.6,2.89,2.85,2.91,"MG6b","MG6","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"35",9,0.816125419932811,"B18",2011,445865,101955,"Dwarf Shrub Heath","Lowland heath","H3a:53.00",7.1,7.4,2.8,2.1,3.05,2.95,1,"H3a","H3","H",NA,NA,0,7,NA,NA,NA,NA,NA,NA,NA
"36",20,0.908077468115257,"B18",2011,445346,101752,"Dwarf Shrub Heath","Lowland heath","H8a:34.26",6.9,5.4,2.4,2.1,2.46,3.51,1.32,"H8a","H8","H",NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA
"37",15,0.869711592413871,"B18",2011,445921,101173,"Dwarf Shrub Heath","Lowland heath","U20c:33.10",6.6,5.6,4.4,3.5,2.71,3.01,1.55,"U20c","U20","U",NA,NA,25,4,NA,NA,NA,NA,NA,NA,NA
"38",19,0.925575483688745,"B18",2011,446884,100865,"Fen Marsh And Swamp","Lowland fens","M27c:49.04",7,8,6.1,4.9,3.75,1.82,1.84,"M27c","M27","M",NA,NA,0,5,NA,NA,NA,NA,NA,NA,NA
"39",12,0.865590422637402,"B18",2011,445617,101683,"Fen Marsh And Swamp","Lowland fens","M6d:48.83",7.2,7.6,3.4,2.5,2.96,3.04,1.82,"M6d","M6","M",NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA
"40",17,0.892868988391376,"B18",2011,445590,101328,"Neutral Grassland",NA,"MG7b:43.35",6.9,5.1,5.4,5.7,1.84,1.86,3.84,"MG7b","MG7","MG",NA,NA,25,25,NA,NA,NA,NA,NA,NA,NA
"42",6,0.714736842105263,"B18",2011,440974,98631,"Neutral Grassland",NA,"OV28:43.82",7.5,5.6,6.5,5.9,3.29,1.46,2.67,"OV28","OV28","OV",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"44",14,0.905899447834932,"B18",2011,441368,98984,"Neutral Grassland",NA,"U4b:38.23",7,5.5,4.6,3.3,2.04,3.88,1.63,"U4b","U4","U",NA,NA,25,1,NA,NA,NA,NA,NA,NA,NA
"45",4,0.744514106583072,"B18",2011,440979,96892,"Neutral Grassland",NA,"MG11a:47.98",7,5.9,6.7,5.8,3,1.55,3,"MG11a","MG11","MG",NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA
"46",5,0.743638850889193,"B18",2011,441001,97086,"Neutral Grassland",NA,"MG11a:47.27",7,5.9,6.8,5.9,3,1.26,3,"MG11a","MG11","MG",NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA
"48",13,0.876995748700992,"B18",2011,441036,98054,"Neutral Grassland",NA,"MG7b:53.28",7,5.8,6,5.3,3.01,2.52,2.95,"MG7b","MG7","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"50",7,0.810998735777497,"B18",2011,440671,98488,"Fen, Marsh And Swamp","Lowland fens","MG10a:45.91",6.9,6.5,6.4,5.9,3.17,2.16,2.83,"MG10a","MG10","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"51",7,0.765335929892892,"B18",2011,440956,97493,"Neutral Grassland",NA,"MG11a:52.34",7.2,5.7,6.8,6,3.05,1.34,2.95,"MG11a","MG11","MG",NA,NA,0,5,NA,NA,NA,NA,NA,NA,NA
"52",7,0.801980198019802,"B18",2011,441272,97710,"Neutral Grassland",NA,"MG11a:42.84",7,5.9,6.7,5.7,3,1.56,3,"MG11a","MG11","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"53",5,0.747648902821317,"B18",2011,441456,97396,"Neutral Grassland",NA,"OV28:51.69",6.9,6,6.5,5.8,3,1.64,3,"OV28","OV28","OV",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"54",8,0.788278388278388,"B18",2011,441165,98781,"Neutral Grassland",NA,"MG7a:46.24",7.4,5.6,6.5,6,2.99,1.54,3.01,"MG7a","MG7","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"55",11,0.849925037481259,"B18",2011,441555,97189,"Neutral Grassland",NA,"MG11a:62.13",7.1,5.7,6.6,5.7,2.95,1.38,3.05,"MG11a","MG11","MG",NA,NA,0,8,NA,NA,NA,NA,NA,NA,NA
"56",5,0.692412850307587,"B18",2011,440117,96739,"Improved Grassland","Coastal and Floodplain Grazing Marsh","MG7a:47.73",7.7,5.1,6.1,6,3.03,1.89,2.97,"MG7a","MG7","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"58",9,0.810142238713667,"B18",2011,441132,97709,"Neutral Grassland",NA,"MG10a:49.52",6.9,6,6.4,5.6,2.98,1.92,3.02,"MG10a","MG10","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"59",9,0.826046726810086,"B18",2011,441886,97349,"Neutral Grassland",NA,"MG10a:49.52",7,5.8,6.3,5.7,3,1.93,3,"MG10a","MG10","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"60",10,0.872063444560826,"B18",2011,441345,98284,"Neutral Grassland",NA,"MG7e:61.90",7,5.2,5.9,5.4,2.97,2.14,3.01,"MG7e","MG7","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"62",11,0.86028678782302,"B18",2011,441091,98007,"Neutral Grassland",NA,"OV23c:52.47",7,5.5,6.3,5.9,2.91,2.06,3,"OV23c","OV23","OV",NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA
"63",12,0.874569402228977,"B18",2011,441758,97392,"Neutral Grassland",NA,"MC9a:48.31",6.8,5.5,5.5,4.6,2.94,2.76,3,"MC9a","MC9","MC",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"64",4,0.536273115220484,"B18",2011,440014,98613,"Improved Grassland","Coastal and Floodplain Grazing Marsh","MG7a:53.91",7.9,5,6,6,2.99,1.95,3.01,"MG7a","MG7","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"65",13,0.889261083743842,"B18",2011,441584,97592,"Neutral Grassland",NA,"MG12a:47.12",7.2,5.7,6.1,5.4,3.23,2.05,2.74,"MG12a","MG12","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"66",3,0.529411764705882,"B18",2011,440213,96604,"Improved Grassland","Coastal and Floodplain Grazing Marsh","MG11a:38.13",7.9,5.1,6.1,6,2.98,1.9,3.02,"MG11a","MG11","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"68",8,0.758881922675026,"B18",2011,441418,97803,"Neutral Grassland",NA,"SM28:44.30",7.4,5.4,6.1,5.3,2.96,2.2,3.04,"SM28","SM28","SM",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"69",4,0.694029850746269,"B18",2011,440512,96612,"Neutral Grassland",NA,"MG11a:42.68",7.1,5.9,6.2,5.3,3.04,2.52,2.96,"MG11a","MG11","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"71",14,0.858153676064124,"B18",2011,441380,97920,"Neutral Grassland",NA,"MG11a:52.97",7.4,5.6,6.3,4.6,2.5,2.16,3.17,"MG11a","MG11","MG",NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA
"72",6,0.812398450193726,"B18",2011,441267,97010,"Neutral Grassland",NA,"MG10a:47.27",6.6,5.7,5.6,5.2,3,2,3,"MG10a","MG10","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"2",9,0.90952380952381,"B18",2015,441073,101260,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W15a:28.65",5,5.1,5.4,5.2,3,3,1,"W15a","W15","W",0,0,0,0,NA,NA,NA,NA,NA,25,NA
"3",5,0.71994671994672,"B18",2015,440991,101098,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W10c:33.10",5.1,5.4,5.4,5.1,3.57,2.43,1,"W10c","W10","W",30.2,40.0624512480203,0,0,NA,NA,NA,NA,NA,25,NA
"6",6,0.646153846153846,"B18",2015,440773,101642,"Coniferous Woodland",NA,"W10c:29.28",4.8,5.4,5.8,5.3,2.86,3.14,1.14,"W10c","W10","W",30.2,40.0624512480203,0,0,NA,NA,NA,NA,NA,25,NA
"7",6,0.638605442176871,"B18",2015,441070,101378,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W23c:42.74",4.8,5.4,6.2,5.6,3.08,2.92,1.02,"W23c","W23","W",3,0,0,0,NA,NA,NA,NA,NA,25,NA
"10",11,0.815734989648033,"B18",2015,441244,100825,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W10c:27.87",4.5,5.1,6.8,5.8,3.11,2.89,1,"W10c","W10","W",6.12,1.76351920885484,0,0,NA,NA,NA,NA,NA,25,NA
"13",9,0.685283687943262,"B18",2015,440789,101160,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W23c:40.18",4.5,5.2,6.4,5.7,3.23,2.77,1,"W23c","W23","W",4,0,0,0,NA,NA,NA,NA,NA,25,NA
"14",16,0.870816123059393,"B18",2015,441028,101615,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W10c:31.51",5.6,7.1,6.2,5.5,2.98,2.89,1.18,"W10c","W10","W",18,0,0,0,NA,NA,NA,NA,NA,25,NA
"15",6,0.575757575757576,"B18",2015,440837,101294,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W10c:37.04",5.1,5.6,6.4,6,3.03,2.97,1,"W10c","W10","W",4,0,0,0,NA,NA,NA,NA,NA,25,NA
"17",10,0.841463414634146,"B18",2015,444408,100676,"Neutral Grassland",NA,"S12b:44.03",7,7.6,5.5,4.2,3.79,1.7,1.76,"S12b","S12","S",NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA
"18",10,0.808024691358025,"B18",2015,444918,100207,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W6e:30.77",4.8,6,6.3,5.9,3.02,2.88,1.56,"W6e","W6","W",19.6,15.4002164486953,0,0,NA,NA,NA,NA,NA,25,NA
"21",10,0.795743091859597,"B18",2015,444655,100361,"Fen, Marsh And Swamp","Lowland Fens","S6:44.20",7,8.2,6.8,6,3.81,1.75,1.55,"S6","S6","S",100,0,2,0,NA,NA,NA,NA,NA,NA,NA
"23",9,0.849286417322835,"B18",2015,444744,100199,"Fen, Marsh And Swamp","Lowland Fens","S22b:37.27",7,8.3,6.7,6.2,3.72,1.46,1.87,"S22b","S22","S",100,0,0,0,NA,NA,NA,NA,NA,NA,NA
"25",13,0.796404019037546,"B18",2015,444356,100621,NA,NA,"MG10a:49.59",6.8,6.3,5.8,5.1,3.17,2.62,2.47,"MG10a","MG10","MG",25,0,25,4,NA,NA,NA,NA,NA,NA,NA
"26",19,0.908569853954257,"B18",2015,445614,101556,"Fen, Marsh And Swamp","Lowland Fens","M25:45.49",7.2,7.7,3.8,2.6,3.12,2.79,1.47,"M25","M25","M",16.52,7.42809980187845,22,0,NA,NA,NA,NA,NA,NA,NA
"27",14,0.877275234418092,"B18",2015,446029,101266,"Fen, Marsh And Swamp","Lowland Fens","M27c:44.61",7.1,8,6.4,5.2,3.8,2.04,1.31,"M27c","M27","M",100,0,0,0,NA,NA,NA,NA,NA,NA,NA
"30",6,0.76703552708212,"B18",2015,445476,102047,"Dwarf Shrub Heath","Lowland heathland","H3a:64.72",7.5,5.8,1.5,1.9,2.75,3.25,1,"H3a","H3","H",18.32,7.35821536334275,0,2,NA,NA,NA,NA,NA,NA,NA
"32",20,0.911038961038961,"B18",2015,445515,101938,"Dwarf Shrub Heath","Lowland heathland","H2a:41.49",7.1,5.7,2.6,2.3,2.82,3.13,1.47,"H2a","H2","H",6.4,2.64575131106459,1,0,NA,NA,NA,NA,NA,NA,NA
"33",10,0.759103641456583,"B18",2015,445327,102069,"Dwarf Shrub Heath","Lowland heathland","H3c:43.77",7,5.6,2.9,1.9,2.63,3.35,1.08,"H3c","H3","H",14.6,9.5655632348545,0,2,NA,NA,NA,NA,NA,7,NA
"34",14,0.875179883359842,"B18",2015,446985,101075,"Neutral Grassland",NA,"MC9c:55.19",6.8,5.1,5,4,2.81,3.05,2.92,"MC9c","MC9","MC",11,0,0,0,NA,NA,NA,NA,NA,NA,NA
"35",9,0.815064169997896,"B18",2015,445865,101955,"Dwarf Shrub Heath","Lowland heathland","H2c:64.63",7.2,7.2,2.4,1.9,2.89,3.11,1,"H2c","H2","H",8.28,4.28680144941035,2,0,NA,NA,NA,NA,NA,NA,NA
"36",24,0.913733609385783,"B18",2015,445346,101752,"Dwarf Shrub Heath","Lowland heathland","H11a:39.04",6.6,5,3.5,3.1,2.63,3.14,2.38,"H11a","H11","H",4.8,1.63299316185545,25,0,NA,NA,NA,NA,NA,NA,NA
"37",1,0,"B18",2015,445921,101173,"Dwarf Shrub Heath","Lowland heathland","W10d:4.42",7,5,5,3,3,3,1,"W10d","W10","W",100,0,25,0,NA,NA,NA,NA,NA,NA,NA
"38",15,0.904723618090452,"B18",2015,446884,100865,"Fen Marsh And Swamp","Lowland fens","M27c:44.67",7,8.2,5.9,4.3,3.64,1.99,1.76,"M27c","M27","M",16.16,8.09155938823496,0,0,NA,NA,NA,NA,NA,NA,NA
"38",15,0.904723618090452,"B18",2015,446884,100865,"Fen Marsh And Swamp","Lowland fens","M27c:44.67",7,8.2,5.9,4.3,3.64,1.99,1.76,"M27c","M27","M",10.92,4.1424630354416,0,0,NA,NA,NA,NA,NA,NA,NA
"39",13,0.860134228187919,"B18",2015,445617,101683,"Fen Marsh And Swamp","Lowland fens","M6d:47.23",7.3,7.6,3.6,2.6,2.99,2.98,1.81,"M6d","M6","M",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"40",16,0.850224887556222,"B18",2015,445590,101328,"Neutral Grassland",NA,"OV21:39.95",6.7,5.5,5.5,5.7,1.99,1.85,3.99,"OV21","OV21","OV",3.48,1.55777619273972,0,25,NA,NA,NA,NA,NA,NA,NA
"42",6,0.791524265208476,"B18",2015,440974,98631,"Neutral Grassland",NA,"MG10a:61.73",7,6.2,6.4,5.7,3.17,1.28,2.67,"MG10a","MG10","MG",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"44",12,0.886678944137508,"B18",2015,441368,98984,"Neutral Grassland",NA,"U4b:37.49",6.8,5.4,4.8,4,2.55,3.22,2.18,"U4b","U4","U",7.2,3.947573094109,25,0,NA,NA,NA,NA,NA,NA,NA
"45",2,0.28735632183908,"B18",2015,440979,96892,"Neutral Grassland",NA,"MG13:44.16",7,6,7,6,3,1.1,3,"MG13","MG13","MG",12,0,0,0,NA,NA,NA,NA,NA,NA,NA
"46",1,0,"B18",2015,441001,97086,"Neutral Grassland",NA,"MG13:34.84",7,6,7,6,3,1,3,"MG13","MG13","MG",4,0,25,0,NA,NA,NA,NA,NA,NA,NA
"48",11,0.866080786906394,"B18",2015,441036,98054,"Neutral Grassland",NA,"OV23c:51.33",7.1,5.6,5.9,5.1,3.04,2.55,2.95,"OV23c","OV23","OV",5,0,0,0,NA,NA,NA,NA,NA,NA,NA
"50",7,0.62218045112782,"B18",2015,440671,98488,"Fen, Marsh And Swamp","Lowland fens","S6:32.41",7,7.5,7,6.7,2.93,1.03,3.07,"S6","S6","S",100,0,1,0,NA,NA,NA,NA,NA,NA,NA
"51",5,0.707237909769555,"B18",2015,440956,97493,"Neutral Grassland",NA,"MG11a:51.75",7.2,5.7,6.7,5.9,3.04,1.46,2.96,"MG11a","MG11","MG",10,0,0,0,NA,NA,NA,NA,NA,NA,NA
"52",7,0.780770039974753,"B18",2015,441272,97710,"Neutral Grassland",NA,"MG7a:44.90",7.1,5.8,6.7,5.8,3,1.56,3,"MG7a","MG7","MG",6,0,0,0,NA,NA,NA,NA,NA,NA,NA
"53",7,0.780770039974753,"B18",2015,441456,97396,"Neutral Grassland",NA,"MG7a:44.90",7.1,5.8,6.7,5.8,3,1.56,3,"MG7a","MG7","MG",6,0,0,0,NA,NA,NA,NA,NA,NA,NA
"54",6,0.784131326949384,"B18",2015,441165,98781,"Neutral Grassland",NA,"OV28:47.88",7.1,6,6.7,6.1,2.99,1.2,3.01,"OV28","OV28","OV",10,0,2,0,NA,NA,NA,NA,NA,NA,NA
"55",9,0.833355913832814,"B18",2015,441555,97189,"Neutral Grassland",NA,"MG10a:50.87",7,5.7,6.3,5.8,2.94,1.81,3.06,"MG10a","MG10","MG",7,0,0,2,NA,NA,NA,NA,NA,NA,NA
"56",2,0.510204081632653,"B18",2015,440117,96739,"Improved Grassland","Coastal and Floodplain Grazing Marsh","MG11a:35.27",7.1,5.9,6.9,6,3,1.07,3,"MG11a","MG11","MG",7,0,0,0,NA,NA,NA,NA,NA,NA,NA
"58",5,0.762376237623762,"B18",2015,441132,97709,"Neutral Grassland",NA,"OV28:48.58",7.5,4.7,5.4,4.1,3,2.53,3,"OV28","OV28","OV",7,0,0,0,NA,NA,NA,NA,NA,NA,NA
"59",4,0.757575757575758,"B18",2015,441886,97349,"Neutral Grassland",NA,"MG10a:47.54",6.8,6.2,6.5,6,3,1.48,3,"MG10a","MG10","MG",8,0,0,0,NA,NA,NA,NA,NA,NA,NA
"60",10,0.892018779342723,"B18",2015,441345,98284,"Neutral Grassland",NA,"MG7d:52.74",6.9,5.3,6,5.3,2.85,2.13,3.14,"MG7d","MG7","MG",7,0,0,0,NA,NA,NA,NA,NA,NA,NA
"62",9,0.855488141202427,"B18",2015,441091,98007,"Neutral Grassland",NA,"MG11a:49.59",7,5.7,6.3,5.9,3.04,1.77,2.88,"MG11a","MG11","MG",3,0,0,0,NA,NA,NA,NA,NA,NA,NA
"63",11,0.86919616331381,"B18",2015,441758,97392,"Neutral Grassland",NA,"MG11a:59.02",7,5.5,6.2,5.1,2.94,2.63,2.98,"MG11a","MG11","MG",9,0,0,1,NA,NA,NA,NA,NA,NA,NA
"64",2,0.510204081632653,"B18",2015,440014,98613,"Improved Grassland","Coastal and Floodplain Grazing Marsh","MG11a:35.27",7.2,5.8,6.8,6,3,1.15,3,"MG11a","MG11","MG",7,0,0,0,NA,NA,NA,NA,NA,NA,NA
"65",10,0.877715704531347,"B18",2015,441584,97592,"Neutral Grassland",NA,"MC9a:48.83",7.2,5.6,6.1,5.2,2.9,2.4,2.92,"MC9a","MC9","MC",15,0,0,0,NA,NA,NA,NA,NA,NA,NA
"66",2,0.510204081632653,"B18",2015,440213,96604,"Improved Grassland","Coastal and Floodplain Grazing Marsh","MG11a:35.27",7.2,5.8,6.8,6,3,1.15,3,"MG11a","MG11","MG",10,0,0,0,NA,NA,NA,NA,NA,NA,NA
"68",6,0.775578790141897,"B18",2015,441418,97803,"Neutral Grassland",NA,"MC9a:40.33",7.2,5.3,5.7,5,2.97,2.5,2.99,"MC9a","MC9","MC",10,0,0,0,NA,NA,NA,NA,NA,NA,NA
"69",2,0.510204081632653,"B18",2015,440512,96612,"Neutral Grassland",NA,"MG13:41.54",7,6,6.5,5.5,3,2,3,"MG13","MG13","MG",6,0,0,0,NA,NA,NA,NA,NA,NA,NA
"71",6,0.682873730043541,"B18",2015,441380,97920,"Neutral Grassland",NA,"MC8e:42.93",7.2,6,6.8,5.6,2.82,1.31,3.05,"MC8e","MC8","MC",2,0,4,4,NA,NA,NA,NA,NA,NA,NA
"72",5,0.762376237623762,"B18",2015,441267,97010,"Neutral Grassland",NA,"MG10a:42.76",6.8,6,6.5,5.8,3,1.38,3,"MG10a","MG10","MG",5,0,25,0,NA,NA,NA,NA,NA,NA,NA
"72",5,0.762376237623762,"B18",2015,441267,97010,"Neutral Grassland",NA,"MG10a:42.76",6.8,6,6.5,5.8,3,1.38,3,"MG10a","MG10","MG",10,0,25,0,NA,NA,NA,NA,NA,NA,NA
"73",2,0.510204081632653,"B18",2015,440261,96636,"Improved Grassland","Coastal and Floodplain Grazing Marsh","MG11a:35.27",7.2,5.8,6.8,6,3,1.15,3,"MG11a","MG11","MG",10,0,0,0,NA,NA,NA,NA,NA,NA,NA
"2",10,0.80690537084399,"B18",2019,441076.72,101252.915,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W15c:27.42",6,4.9,5.4,4.5,3,3,1,"W15c","W15","W",5,2.93257565972304,25,0,NA,NA,NA,NA,NA,NA,NA
"3",6,0.739887352790579,"B18",2019,440998.24,101085.925,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W10c:47.75",5.6,5.3,4.6,4.5,3.96,2.04,1,"W10c","W10","W",9.84,19.034354905451,25,2,5,NA,NA,NA,NA,NA,NA
"6",7,0.768926553672316,"B18",2019,440773.184,101634.391,"Coniferous Woodland",NA,"W10c:31.50",5.6,4.5,4.6,3.9,2.29,3.71,1.71,"W10c","W10","W",3.88,5.1746175382019,25,0,11,NA,NA,NA,NA,NA,NA
"7",5,0.618292682926829,"B18",2019,441068.177,101368.173,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","H1d:24.94",4.2,5,6.6,5.8,3,3,1,"H1d","H1","H",5,1.5545631755148,25,0,3,NA,NA,NA,NA,NA,NA
"10",14,0.849074074074074,"B18",2019,441243.823,100824.538,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W10c:29.20",4.8,5.2,6.7,5.8,3.16,2.84,1,"W10c","W10","W",9.54545454545454,10.1874211547157,25,3,NA,NA,NA,NA,NA,NA,NA
"13",5,0.605758582502768,"B18",2019,440784.888,101153.054,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W10c:31.29",4.5,5.1,6.5,5.7,3,3,1,"W10c","W10","W",3.77777777777778,0.73208449814096,25,0,NA,NA,NA,NA,NA,NA,NA
"14",21,0.926019518996166,"B18",2019,441029.32,101606.107,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W5c:37.37",6,6.7,6,5.8,3.45,2.4,1.2,"W5c","W5","W",54,20.1102225903041,25,0,4,NA,NA,NA,NA,NA,NA
"15",2,0.45045045045045,"B18",2019,440835.607,101282.618,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W23c:36.08",4.7,5.3,6.7,6,3,3,1,"W23c","W23","W",4.90476190476191,1.17918454470714,25,0,4,NA,NA,NA,NA,NA,NA
"17",17,0.897584871269082,"B18",2019,444407.811,100668.969,"Neutral Grassland",NA,"M23a:47.51",7.1,7.7,6.5,4.7,3.62,1.36,2.22,"M23a","M23","M",14.75,18.8131545097757,25,0,NA,NA,NA,NA,NA,NA,NA
"18",16,0.874152667256116,"B18",2019,444917.172,100200.621,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W6d:35.50",5.2,5.7,6.4,5.9,3.04,2.61,1.5,"W6d","W6","W",9.40909090909091,6.74472697678283,25,0,6,NA,NA,NA,NA,NA,NA
"19a",10,0.775141242937853,"B18",2019,444924.228,99862.842,"Fen, Marsh And Swamp","Lowland Fens","S4b:54.39",7,9.9,6.9,5.9,4.91,1.07,1.06,"S4b","S4","S",100,0,25,0,1,NA,NA,NA,NA,NA,NA
"21a",9,0.829937304075235,"B18",2019,444651.861,100360.974,"Fen, Marsh And Swamp","Lowland Fens","S6:37.80",7,8.2,6.9,6.7,3.9,1.9,1.28,"S6","S6","S",100,0,1,0,NA,NA,NA,NA,NA,NA,NA
"23a",5,0.700701754385965,"B18",2019,444743.778,100199.207,"Fen, Marsh And Swamp","Lowland Fens","S6:50.81",7,8.5,6.6,6.4,3.4,1.6,2.6,"S6","S6","S",100,0,25,0,NA,NA,NA,NA,NA,NA,NA
"24a",11,0.851098644226274,"B18",2019,444956.417,99883.848,"Fen, Marsh And Swamp","Lowland Fens","S6:46.35",7,8.2,6.9,6.6,3.9,1.79,1.38,"S6","S6","S",38.36,18.0713401089497,25,0,1,NA,NA,NA,NA,NA,NA
"25",24,0.926562708250033,"B18",2019,NA,NA,"Broadleaved, Mixed And Yew Woodland","Lowland mixed deciduous woodland","W1:43.98",6.5,6.2,5.8,5.2,3.07,2.73,2.05,"W1","W1","W",18.4347826086957,17.5779461178865,25,0,4,NA,NA,NA,NA,NA,NA
"26",13,0.895238095238095,"B18",2019,445612.42,101548.902,"Fen, Marsh And Swamp","Lowland Fens","M6d:46.87",7,7.7,3.2,2.2,3.18,2.8,1.1,"M6d","M6","M",34.72,19.8819851456874,25,0,NA,NA,NA,NA,NA,NA,NA
"27",21,0.935901098615692,"B18",2019,446027.669,101257.895,"Fen, Marsh And Swamp","Lowland Fens","S24c:46.31",7.3,8.5,7,4.7,3.49,2.27,1.63,"S24c","S24","S",40.2,12.3928742966809,25,0,NA,NA,NA,NA,NA,NA,NA
"30",10,0.813679890560876,"B18",2019,445473.219,102041.411,"Dwarf Shrub Heath","Lowland heathland","H3a:58.58",7.6,5.9,1.4,2,2.91,3.08,1.04,"H3a","H3","H",26.44,11.0381157812373,25,3,NA,NA,NA,NA,NA,NA,NA
"32",26,0.933457866334579,"B18",2019,445513.193,101931.034,"Dwarf Shrub Heath","Lowland heathland","U1:37.01",7,5.5,2.4,2.1,2.59,3.35,1.32,"U1","U1","U",8.2,3.74165738677394,25,4,20,NA,NA,NA,NA,NA,NA
"33",10,0.786813186813187,"B18",2019,445325.768,102062.65,"Dwarf Shrub Heath","Lowland heathland","H3c:41.10",6.9,5.2,3.4,2.2,1.66,4.34,1.1,"H3c","H3","H",94.88,19.59872444829,25,0,23,NA,NA,NA,NA,NA,NA
"34",20,0.917580681561724,"B18",2019,NA,NA,"Neutral Grassland",NA,"MG5:54.57",6.9,4.9,5.2,4.3,2.9,3.06,2.87,"MG5","MG5","MG",5.28,1.06144555520604,25,4,NA,NA,NA,NA,NA,NA,NA
"35a",10,0.869111280875987,"B18",2019,445866.746,101947.013,"Dwarf Shrub Heath","Lowland heathland","H3a:64.59",7.1,7,2.5,1.8,2.87,3.1,1.04,"H3a","H3","H",7.76,2.60256283945908,25,1,NA,NA,NA,NA,NA,NA,NA
"36",20,0.915719650782812,"B18",2019,445347.352,101741.483,"Dwarf Shrub Heath","Lowland heathland","H11a:30.38",6.4,4.8,4.1,3.6,2.71,3.01,2.9,"H11a","H11","H",3.36,0.743303437365926,25,0,NA,NA,NA,NA,NA,NA,NA
"37a",3,0.373015873015873,"B18",2019,445920.014,101171.1,"Dwarf Shrub Heath","Lowland heathland","H2b:11.01",6.8,5.2,5.2,3.6,3,3,1,"H2b","H2","H",4.76,1.2675435561221,25,8,NA,NA,NA,NA,NA,NA,NA
"39a",18,0.907834101382488,"B18",2019,445609.347,101677.328,"Fen Marsh And Swamp","Lowland fens","M23a:53.00",7.1,7,6,4.8,3.22,1.83,2.21,"M23a","M23","M",13,7.76745346515403,25,0,NA,NA,NA,NA,NA,NA,NA
"40",15,0.863746031746032,"B18",2019,445582.805,101320.89,"Neutral Grassland",NA,"MG10a:39.35",6.5,5.4,4.8,4.4,2.71,2.81,3.11,"MG10a","MG10","MG",10.84,4.36539421663916,25,2,NA,NA,NA,NA,NA,NA,NA
"42",6,0.794097460535347,"B18",2019,440972.167,98624.5,"Neutral Grassland",NA,"MG10a:59.88",7.2,6.3,6,5.3,3.73,1.57,1.99,"MG10a","MG10","MG",11.16,4.21238254039999,25,0,NA,NA,NA,NA,NA,NA,NA
